"Name","lDAPDisplayName","Created","Modified","attributeID","attributeSyntax"
"Common-Name","cn","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.3","2.5.5.12"
"Max-Renew-Age","maxRenewAge","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.75","2.5.5.16"
"ms-FVE-KeyPackage","msFVE-KeyPackage","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1999","2.5.5.10"
"OMT-Indx-Guid","oMTIndxGuid","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.333","2.5.5.10"
"Text-Encoded-OR-Address","textEncodedORAddress","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.2","2.5.5.12"
"ms-DS-Transformation-Rules","msDS-TransformationRules","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2189","2.5.5.12"
"Company","company","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.146","2.5.5.12"
"Max-Storage","maxStorage","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.76","2.5.5.16"
"ms-FVE-RecoveryGuid","msFVE-RecoveryGuid","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1965","2.5.5.10"
"Operating-System","operatingSystem","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.363","2.5.5.12"
"Time-Refresh","timeRefresh","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.503","2.5.5.16"
"ms-DS-Ingress-Claims-Transformation-Policy","msDS-IngressClaimsTransformationPolicy","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2191","2.5.5.1"
"Content-Indexing-Allowed","contentIndexingAllowed","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.24","2.5.5.8"
"Max-Ticket-Age","maxTicketAge","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.77","2.5.5.16"
"ms-TPM-OwnerInformation","msTPM-OwnerInformation","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1966","2.5.5.12"
"Operating-System-Hotfix","operatingSystemHotfix","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.415","2.5.5.12"
"Time-Vol-Change","timeVolChange","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.502","2.5.5.16"
"ms-DS-Egress-Claims-Transformation-Policy","msDS-EgressClaimsTransformationPolicy","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2192","2.5.5.1"
"Context-Menu","contextMenu","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.499","2.5.5.12"
"May-Contain","mayContain","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.25","2.5.5.2"
"ms-ieee-80211-Data","msieee80211-Data","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1821","2.5.5.10"
"Operating-System-Service-Pack","operatingSystemServicePack","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.365","2.5.5.12"
"Title","title","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","2.5.4.12","2.5.5.12"
"ms-DS-TDO-Egress-BL","msDS-TDOEgressBL","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2194","2.5.5.1"
"Control-Access-Rights","controlAccessRights","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.200","2.5.5.10"
"meetingAdvertiseScope","meetingAdvertiseScope","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.582","2.5.5.12"
"ms-ieee-80211-Data-Type","msieee80211-DataType","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1822","2.5.5.9"
"Operating-System-Version","operatingSystemVersion","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.364","2.5.5.12"
"Tombstone-Lifetime","tombstoneLifetime","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.54","2.5.5.9"
"ms-DS-TDO-Ingress-BL","msDS-TDOIngressBL","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2193","2.5.5.1"
"Cost","cost","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.135","2.5.5.9"
"meetingApplication","meetingApplication","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.573","2.5.5.12"
"ms-ieee-80211-ID","msieee80211-ID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1823","2.5.5.12"
"Operator-Count","operatorCount","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.144","2.5.5.9"
"Transport-Address-Attribute","transportAddressAttribute","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.895","2.5.5.2"
"ms-DS-Transformation-Rules-Compiled","msDS-TransformationRulesCompiled","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2190","2.5.5.10"
"Country-Code","countryCode","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.25","2.5.5.9"
"meetingBandwidth","meetingBandwidth","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.589","2.5.5.9"
"ms-IIS-FTP-Dir","msIIS-FTPDir","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1786","2.5.5.12"
"Option-Description","optionDescription","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.712","2.5.5.12"
"Transport-DLL-Name","transportDLLName","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.789","2.5.5.12"
"ms-DS-Applies-To-Resource-Types","msDS-AppliesToResourceTypes","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2195","2.5.5.12"
"Country-Name","c","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.6","2.5.5.12"
"meetingBlob","meetingBlob","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.590","2.5.5.10"
"ms-IIS-FTP-Root","msIIS-FTPRoot","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1785","2.5.5.12"
"Options","options","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.307","2.5.5.9"
"Transport-Type","transportType","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.791","2.5.5.1"
"ms-DS-RID-Pool-Allocation-Enabled","msDS-RIDPoolAllocationEnabled","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2213","2.5.5.8"
"Create-Dialog","createDialog","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.810","2.5.5.12"
"meetingContactInfo","meetingContactInfo","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.578","2.5.5.12"
"ms-Imaging-PSP-Identifier","msImaging-PSPIdentifier","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2053","2.5.5.10"
"Options-Location","optionsLocation","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.713","2.5.5.5"
"Treat-As-Leaf","treatAsLeaf","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.806","2.5.5.8"
"ms-DS-cloudExtensionAttribute1","msDS-cloudExtensionAttribute1","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2214","2.5.5.12"
"Create-Time-Stamp","createTimeStamp","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.18.1","2.5.5.11"
"meetingDescription","meetingDescription","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.567","2.5.5.12"
"ms-Imaging-PSP-String","msImaging-PSPString","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2054","2.5.5.12"
"Organization-Name","o","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.10","2.5.5.12"
"Tree-Name","treeName","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.660","2.5.5.12"
"ms-DS-cloudExtensionAttribute2","msDS-cloudExtensionAttribute2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2215","2.5.5.12"
"Create-Wizard-Ext","createWizardExt","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.812","2.5.5.12"
"meetingEndTime","meetingEndTime","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.588","2.5.5.11"
"ms-net-ieee-80211-GP-PolicyGUID","ms-net-ieee-80211-GP-PolicyGUID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1951","2.5.5.12"
"Organizational-Unit-Name","ou","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.11","2.5.5.12"
"Trust-Attributes","trustAttributes","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.470","2.5.5.9"
"ms-DS-cloudExtensionAttribute3","msDS-cloudExtensionAttribute3","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2216","2.5.5.12"
"Creation-Time","creationTime","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.26","2.5.5.16"
"meetingID","meetingID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.565","2.5.5.12"
"ms-net-ieee-80211-GP-PolicyData","ms-net-ieee-80211-GP-PolicyData","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1952","2.5.5.12"
"organizationalStatus","organizationalStatus","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.45","2.5.5.12"
"Trust-Auth-Incoming","trustAuthIncoming","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.129","2.5.5.10"
"ms-DS-cloudExtensionAttribute4","msDS-cloudExtensionAttribute4","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2217","2.5.5.12"
"Creation-Wizard","creationWizard","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.498","2.5.5.12"
"meetingIP","meetingIP","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.580","2.5.5.12"
"ms-net-ieee-80211-GP-PolicyReserved","ms-net-ieee-80211-GP-PolicyReserved","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1953","2.5.5.10"
"Original-Display-Table","originalDisplayTable","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.445","2.5.5.10"
"Trust-Auth-Outgoing","trustAuthOutgoing","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.135","2.5.5.10"
"ms-DS-cloudExtensionAttribute5","msDS-cloudExtensionAttribute5","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2218","2.5.5.12"
"Creator","creator","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.679","2.5.5.12"
"meetingIsEncrypted","meetingIsEncrypted","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.585","2.5.5.12"
"ms-net-ieee-8023-GP-PolicyGUID","ms-net-ieee-8023-GP-PolicyGUID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1954","2.5.5.12"
"Original-Display-Table-MSDOS","originalDisplayTableMSDOS","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.214","2.5.5.10"
"Trust-Direction","trustDirection","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.132","2.5.5.9"
"ms-DS-cloudExtensionAttribute6","msDS-cloudExtensionAttribute6","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2219","2.5.5.12"
"CRL-Object","cRLObject","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.689","2.5.5.1"
"meetingKeyword","meetingKeyword","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.568","2.5.5.12"
"ms-net-ieee-8023-GP-PolicyData","ms-net-ieee-8023-GP-PolicyData","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1955","2.5.5.12"
"Other-Login-Workstations","otherLoginWorkstations","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.91","2.5.5.12"
"Trust-Parent","trustParent","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.471","2.5.5.1"
"ms-DS-cloudExtensionAttribute7","msDS-cloudExtensionAttribute7","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2220","2.5.5.12"
"CRL-Partitioned-Revocation-List","cRLPartitionedRevocationList","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.683","2.5.5.10"
"meetingLanguage","meetingLanguage","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.574","2.5.5.12"
"ms-net-ieee-8023-GP-PolicyReserved","ms-net-ieee-8023-GP-PolicyReserved","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1956","2.5.5.10"
"Other-Mailbox","otherMailbox","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.651","2.5.5.12"
"Trust-Partner","trustPartner","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.133","2.5.5.12"
"ms-DS-cloudExtensionAttribute8","msDS-cloudExtensionAttribute8","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2221","2.5.5.12"
"Cross-Certificate-Pair","crossCertificatePair","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.40","2.5.5.10"
"meetingLocation","meetingLocation","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.569","2.5.5.12"
"ms-PKI-Cert-Template-OID","msPKI-Cert-Template-OID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1436","2.5.5.12"
"Other-Name","middleName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.16.840.1.113730.3.1.34","2.5.5.12"
"Trust-Posix-Offset","trustPosixOffset","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.134","2.5.5.9"
"ms-DS-cloudExtensionAttribute9","msDS-cloudExtensionAttribute9","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2222","2.5.5.12"
"Curr-Machine-Id","currMachineId","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.337","2.5.5.10"
"meetingMaxParticipants","meetingMaxParticipants","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.576","2.5.5.9"
"ms-PKI-Certificate-Application-Policy","msPKI-Certificate-Application-Policy","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1674","2.5.5.12"
"Other-Well-Known-Objects","otherWellKnownObjects","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1359","2.5.5.7"
"Trust-Type","trustType","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.136","2.5.5.9"
"ms-DS-cloudExtensionAttribute10","msDS-cloudExtensionAttribute10","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2223","2.5.5.12"
"Current-Location","currentLocation","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.335","2.5.5.10"
"meetingName","meetingName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.566","2.5.5.12"
"ms-PKI-Certificate-Name-Flag","msPKI-Certificate-Name-Flag","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1432","2.5.5.9"
"Owner","owner","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.32","2.5.5.1"
"UAS-Compat","uASCompat","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.155","2.5.5.9"
"ms-DS-cloudExtensionAttribute11","msDS-cloudExtensionAttribute11","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2224","2.5.5.12"
"Current-Parent-CA","currentParentCA","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.696","2.5.5.1"
"meetingOriginator","meetingOriginator","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.577","2.5.5.12"
"ms-PKI-Certificate-Policy","msPKI-Certificate-Policy","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1439","2.5.5.12"
"Package-Flags","packageFlags","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.327","2.5.5.9"
"uid","uid","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.1","2.5.5.12"
"ms-DS-cloudExtensionAttribute12","msDS-cloudExtensionAttribute12","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2225","2.5.5.12"
"Current-Value","currentValue","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.27","2.5.5.10"
"meetingOwner","meetingOwner","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.579","2.5.5.12"
"ms-PKI-Credential-Roaming-Tokens","msPKI-CredentialRoamingTokens","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2050","2.5.5.7"
"Package-Name","packageName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.326","2.5.5.12"
"UNC-Name","uNCName","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.137","2.5.5.12"
"ms-DS-cloudExtensionAttribute13","msDS-cloudExtensionAttribute13","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2226","2.5.5.12"
"DBCS-Pwd","dBCSPwd","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.55","2.5.5.10"
"meetingProtocol","meetingProtocol","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.570","2.5.5.12"
"ms-PKI-Enrollment-Flag","msPKI-Enrollment-Flag","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1430","2.5.5.9"
"Package-Type","packageType","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.324","2.5.5.9"
"Unicode-Pwd","unicodePwd","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.90","2.5.5.10"
"ms-DS-cloudExtensionAttribute14","msDS-cloudExtensionAttribute14","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2227","2.5.5.12"
"Default-Class-Store","defaultClassStore","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.213","2.5.5.1"
"meetingRating","meetingRating","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.584","2.5.5.12"
"ms-PKI-Enrollment-Servers","msPKI-Enrollment-Servers","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2076","2.5.5.12"
"Parent-CA","parentCA","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.557","2.5.5.1"
"uniqueIdentifier","uniqueIdentifier","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.44","2.5.5.12"
"ms-DS-cloudExtensionAttribute15","msDS-cloudExtensionAttribute15","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2228","2.5.5.12"
"Default-Group","defaultGroup","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.480","2.5.5.1"
"meetingRecurrence","meetingRecurrence","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.586","2.5.5.12"
"ms-PKI-Minimal-Key-Size","msPKI-Minimal-Key-Size","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1433","2.5.5.9"
"Parent-CA-Certificate-Chain","parentCACertificateChain","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.685","2.5.5.10"
"uniqueMember","uniqueMember","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","2.5.4.50","2.5.5.1"
"ms-DS-cloudExtensionAttribute16","msDS-cloudExtensionAttribute16","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2229","2.5.5.12"
"Default-Hiding-Value","defaultHidingValue","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.518","2.5.5.8"
"meetingScope","meetingScope","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.581","2.5.5.12"
"ms-PKI-OID-Attribute","msPKI-OID-Attribute","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1671","2.5.5.9"
"Parent-GUID","parentGUID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1224","2.5.5.10"
"unstructuredAddress","unstructuredAddress","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113549.1.9.8","2.5.5.12"
"ms-DS-cloudExtensionAttribute17","msDS-cloudExtensionAttribute17","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2230","2.5.5.12"
"Default-Local-Policy-Object","defaultLocalPolicyObject","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.57","2.5.5.1"
"meetingStartTime","meetingStartTime","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.587","2.5.5.11"
"ms-PKI-OID-CPS","msPKI-OID-CPS","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1672","2.5.5.12"
"Partial-Attribute-Deletion-List","partialAttributeDeletionList","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.663","2.5.5.10"
"unstructuredName","unstructuredName","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113549.1.9.2","2.5.5.5"
"ms-DS-cloudExtensionAttribute18","msDS-cloudExtensionAttribute18","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2231","2.5.5.12"
"Default-Object-Category","defaultObjectCategory","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.783","2.5.5.1"
"meetingType","meetingType","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.571","2.5.5.12"
"ms-PKI-OID-LocalizedName","msPKI-OIDLocalizedName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1712","2.5.5.12"
"Partial-Attribute-Set","partialAttributeSet","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.640","2.5.5.10"
"Upgrade-Product-Code","upgradeProductCode","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.813","2.5.5.10"
"ms-DS-cloudExtensionAttribute19","msDS-cloudExtensionAttribute19","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2232","2.5.5.12"
"Default-Priority","defaultPriority","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.232","2.5.5.9"
"meetingURL","meetingURL","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.583","2.5.5.12"
"ms-PKI-OID-User-Notice","msPKI-OID-User-Notice","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1673","2.5.5.12"
"Pek-Key-Change-Interval","pekKeyChangeInterval","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.866","2.5.5.16"
"UPN-Suffixes","uPNSuffixes","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.890","2.5.5.12"
"ms-DS-cloudExtensionAttribute20","msDS-cloudExtensionAttribute20","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2233","2.5.5.12"
"Default-Security-Descriptor","defaultSecurityDescriptor","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.224","2.5.5.12"
"Member","member","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.31","2.5.5.1"
"ms-PKI-Private-Key-Flag","msPKI-Private-Key-Flag","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1431","2.5.5.9"
"Pek-List","pekList","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.865","2.5.5.10"
"User-Account-Control","userAccountControl","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.8","2.5.5.9"
"ms-DS-Issuer-Certificates","msDS-IssuerCertificates","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2240","2.5.5.10"
"Delta-Revocation-List","deltaRevocationList","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.53","2.5.5.10"
"MHS-OR-Address","mhsORAddress","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.650","2.5.5.12"
